artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,quality,perf_id,album,album_date,repetition,split
Alfred Brendel,19,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: IV. Prestissimo",321.64,Ludwig van Beethoven,1182,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/IV._Prestissimo/Beethoven_-_Piano_Sonata_No._1_in_F_Minor_Op._2_4th_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/IV._Prestissimo/06294.mid",https://www.youtube.com/watch?v=RRb3bqVN9vw,,06294,"Beethoven: Piano Sonatas, Vol. 3",1996-01-01,,train
Friedrich Gulda,24,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: IV. Prestissimo",287.173,Ludwig van Beethoven,1182,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/IV._Prestissimo/Beethoven_-_Piano_Sonata_No._1_in_F_Minor_Op._2_4th_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/IV._Prestissimo/06297.mid",https://www.youtube.com/watch?v=avlXsEcG1Xs,,06297,"Milestones of a Piano Legend: Friedrich Gulda, Vol. 7",2018-10-05,,test
Wilhelm Kempff,28,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: IV. Prestissimo",302.493,Ludwig van Beethoven,1182,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/IV._Prestissimo/Beethoven_-_Piano_Sonata_No._1_in_F_Minor_Op._2_4th_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/IV._Prestissimo/06298.mid",https://www.youtube.com/watch?v=rKzbMi3Cgps,,06298,Beethoven: Sonatas Nos. 1 - 6,2019-09-13,,train
Wilhelm Kempff,28,"Sonata No. 1 in F Minor, Op. 2 No. 1: IV. Prestissimo",327.773,Ludwig van Beethoven,1182,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/IV._Prestissimo/Beethoven_-_Piano_Sonata_No._1_in_F_Minor_Op._2_4th_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/IV._Prestissimo/06299.mid",https://www.youtube.com/watch?v=M_whs6eWXVY,,06299,Beethoven: The Piano Sonatas,2013-05-27,,train
Maurizio Pollini,5,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: I. Allegro",328.253,Ludwig van Beethoven,1183,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/06302.mid",https://www.youtube.com/watch?v=7tvCjO8ZdJU,,06302,Beethoven: Complete Piano Sonatas,2014-11-01,,train
Vladimir Ashkenazy,6,"Piano Sonata No.1 in F minor, Op.2 No.1: 1. Allegro",330.026,Ludwig van Beethoven,1183,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/06303.mid",https://www.youtube.com/watch?v=u85AkAOyX_A,,06303,Beethoven: The Piano Sonatas,1995-01-01,,train
Daniel Barenboim,9,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: I. Allegro",248.306,Ludwig van Beethoven,1183,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/06304.mid",https://www.youtube.com/watch?v=--52njGWKc0,,06304,Beethoven: Piano Sonatas Nos. 1-6,2020-10-30,,train
Claudio Arrau,11,"Piano Sonata No.1 in F minor, Op.2 No.1: 1. Allegro",323.0,Ludwig van Beethoven,1183,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/06306.mid",https://www.youtube.com/watch?v=0k1W6oJAGS8,,06306,Beethoven: Complete Piano Sonatas,2012-01-01,,train
Claudio Arrau,11,"Piano Sonata No.1 in F minor, Op.2 No.1: 1. Allegro",339.0,Ludwig van Beethoven,1183,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/06307.mid",https://www.youtube.com/watch?v=ro1lBcw93FY,,06307,The Final Sessions,2006-01-01,,test
Claudio Arrau,11,"Piano Sonata No.1 in F minor, Op.2 No.1: 1. Allegro",325.0,Ludwig van Beethoven,1183,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/06308.mid",https://www.youtube.com/watch?v=IQlMSSF9Kvg,,06308,Beethoven: The Complete Piano Sonatas & Concertos,1998-01-01,,train
Murray Perahia,13,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: I. Allegro",240.36,Ludwig van Beethoven,1183,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/06309.mid",https://www.youtube.com/watch?v=1bWIi3DXaqA,,06309,"Beethoven: Piano Sonatas, Op. 2",1995-02-21,,train
Alfred Brendel,19,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: I. Allegro",246.266,Ludwig van Beethoven,1183,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/06310.mid",https://www.youtube.com/watch?v=iEWi1XMY6YI,,06310,"The Legendary Early Recordings: Alfred Brendel, Vol. 6",2019-04-05,,validation
Alfred Brendel,19,"Piano Sonata No.1 in F minor, Op.2 No.1: 1. Allegro",378.133,Ludwig van Beethoven,1183,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/06311.mid",https://www.youtube.com/watch?v=20rEfW9sf1o,,06311,Beethoven: Complete Piano Sonatas & Concertos,2010-01-01,,train
Alfred Brendel,19,"Piano Sonata No.1 in F minor, Op.2 No.1: 1. Allegro",377.44,Ludwig van Beethoven,1183,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/06312.mid",https://www.youtube.com/watch?v=xT7UuFqwt5Y,,06312,Brendel spielt Beethoven (Klavierkonzerte / Klaviersonaten),2010-01-01,,train
Alfred Brendel,19,"Piano Sonata No.1 in F minor, Op.2 No.1: 1. Allegro",259.0,Ludwig van Beethoven,1183,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/06313.mid",https://www.youtube.com/watch?v=R1JW8ETtiXs,,06313,Beethoven: The Complete Piano Sonatas,2009-01-01,,train
Wilhelm Kempff,28,"Piano Sonata No. 1 in F Minor, Op. 2 No.1: I. Allegro",395.733,Ludwig van Beethoven,1183,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/06314.mid",https://www.youtube.com/watch?v=-8BstgEzjrw,,06314,Beethoven: Sonatas Nos. 1 - 6,2019-09-13,,train
Wilhelm Kempff,28,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: I. Allegro",273.0,Ludwig van Beethoven,1183,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/06315.mid",https://www.youtube.com/watch?v=bvr4mrM8_T4,,06315,Beethoven: The Piano Sonatas,1995-01-01,,validation
Zoltán Kocsis,33,"Piano Sonata No.1 in F minor, Op.2 No.1: 1. Allegro",311.0,Ludwig van Beethoven,1183,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/06317.mid",https://www.youtube.com/watch?v=bV-uFvYWu3s,,06317,"Beethoven: Piano Sonatas Nos. 1, 5, 8 & 17",1991-01-01,,train
Maurizio Pollini,5,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: II. Adagio",275.786,Ludwig van Beethoven,1184,,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06319.mid",https://www.youtube.com/watch?v=vEqEyJznGi4,,06319,Beethoven: Complete Piano Sonatas,2014-11-01,,train
Vladimir Ashkenazy,6,"Piano Sonata No.1 in F minor, Op.2 No.1: 2. Adagio",261.373,Ludwig van Beethoven,1184,,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06320.mid",https://www.youtube.com/watch?v=4LYV34XCrmc,,06320,Beethoven: The Piano Sonatas,1995-01-01,,train
Walter Gieseking,8,"Sonata No. 1 in F Minor, Op. 2 No. 1: II. Adagio",328.097,Ludwig van Beethoven,1184,,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06321.mid",https://www.youtube.com/watch?v=4V18Si5Ai2A,,06321,"Beethoven: Sonatas No. 1 in F Minor, Op. 2 No. 1, No. 8 in C Minor, Op. 13 ""Pathètique"", No. 19 in G Minor, Op. 49 No.1 & No. 20 in G Major, Op. 49 No. 2",2020-04-03,,train
Daniel Barenboim,9,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: II. Adagio",354.266,Ludwig van Beethoven,1184,,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06323.mid",https://www.youtube.com/watch?v=e8tUPH48uVY,,06323,Beethoven Klaviersonaten,2021-08-21,,test
Daniel Barenboim,9,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: II. Adagio",317.866,Ludwig van Beethoven,1184,,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06324.mid",https://www.youtube.com/watch?v=JsrGNVBelZs,,06324,Beethoven: Piano Sonatas Nos. 1-6,2020-10-30,,test
Daniel Barenboim,9,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: 2. Adagio",337.586,Ludwig van Beethoven,1184,,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06325.mid",https://www.youtube.com/watch?v=nrkx1lWqVIQ,,06325,Beethoven For All - The Piano Sonatas,2006-01-01,,test
Daniel Barenboim,9,"Piano Sonata No. 1 In F Minor, Op. 2, No. 1: 2. Adagio",317.466,Ludwig van Beethoven,1184,,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06326.mid",https://www.youtube.com/watch?v=XFuR5N4jyIg,,06326,Beethoven: The Piano Sonatas,1984-01-01,,train
Claudio Arrau,11,"Piano Sonata No.1 in F minor, Op.2 No.1: 2. Adagio",340.0,Ludwig van Beethoven,1184,,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06327.mid",https://www.youtube.com/watch?v=dujGrqLlQqI,,06327,Beethoven: Complete Piano Sonatas,2012-01-01,,train
Claudio Arrau,11,"Piano Sonata No.1 in F minor, Op.2 No.1: 2. Adagio",349.0,Ludwig van Beethoven,1184,,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06328.mid",https://www.youtube.com/watch?v=J2OEnXNmaSk,,06328,The Final Sessions,2006-01-01,,train
Murray Perahia,13,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: II. Adagio",281.64,Ludwig van Beethoven,1184,,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06329.mid",https://www.youtube.com/watch?v=IgbOIfiSmL8,,06329,"Beethoven: Piano Sonatas, Op. 2",1995-02-21,,train
Alfred Brendel,19,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: II. Adagio",253.0,Ludwig van Beethoven,1184,,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06330.mid",https://www.youtube.com/watch?v=Mtk5zRIW-ME,,06330,"The Legendary Early Recordings: Alfred Brendel, Vol. 6",2019-04-05,,test
Alfred Brendel,19,"Piano Sonata No.1 in F minor, Op.2 No.1: 2. Adagio",298.093,Ludwig van Beethoven,1184,,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06331.mid",https://www.youtube.com/watch?v=s3O8wRFGoBM,,06331,Beethoven: Complete Piano Sonatas & Concertos,2010-01-01,,train
Alfred Brendel,19,"Piano Sonata No.1 in F minor, Op.2 No.1: 2. Adagio",295.48,Ludwig van Beethoven,1184,,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06332.mid",https://www.youtube.com/watch?v=0q7N4oJZAyo,,06332,Brendel spielt Beethoven (Klavierkonzerte / Klaviersonaten),2010-01-01,,train
Alfred Brendel,19,"Piano Sonata No.1 in F minor, Op.2 No.1: 2. Adagio",281.0,Ludwig van Beethoven,1184,,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06333.mid",https://www.youtube.com/watch?v=tE8s4jthr7E,,06333,Beethoven: The Complete Piano Sonatas,2009-01-01,,train
Friedrich Gulda,24,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: II. Adagio",275.48,Ludwig van Beethoven,1184,,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06336.mid",https://www.youtube.com/watch?v=Qr_aMxsG11k,,06336,Beethoven: Complete Piano Sonatas,2021-07-23,,train
Friedrich Gulda,24,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: II. Adagio",276.6,Ludwig van Beethoven,1184,,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06337.mid",https://www.youtube.com/watch?v=yqXH7kbnLJ8,,06337,"Milestones of a Piano Legend: Friedrich Gulda, Vol. 7",2018-10-05,,train
Wilhelm Kempff,28,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: II. Adagio",281.986,Ludwig van Beethoven,1184,,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06339.mid",https://www.youtube.com/watch?v=Uj2-rb0MmaU,,06339,Beethoven: Sonatas Nos. 1 - 6,2019-09-13,,train
Wilhelm Kempff,28,"Sonata No. 1 in F Minor, Op. 2 No. 1: II. Adagio",282.32,Ludwig van Beethoven,1184,,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06340.mid",https://www.youtube.com/watch?v=QSMLDPOlT2U,,06340,Beethoven: The Piano Sonatas,2013-05-27,,test
Wilhelm Kempff,28,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: II. Adagio",283.0,Ludwig van Beethoven,1184,,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06342.mid",https://www.youtube.com/watch?v=X5NOj6ewJUg,,06342,Beethoven... Moonlight,1997-01-01,,train
Zoltán Kocsis,33,"Piano Sonata No.1 in F minor, Op.2 No.1: 2. Adagio",297.0,Ludwig van Beethoven,1184,,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06343.mid",https://www.youtube.com/watch?v=Tky2I99oJI0,,06343,"Beethoven: Piano Sonatas Nos. 1, 5, 8 & 17",1991-01-01,,train
Sviatoslav Richter,0,"Piano Sonata No. 9 in E Major, Op. 14, No. 1: II. Allegretto (Recorded 1963)",408.466,Ludwig van Beethoven,1185,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/Sonate_No._9_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/06345.mid",https://www.youtube.com/watch?v=yTxTms_yOG0,,06345,Sviatoslav Richter Plays Beethoven,2017-09-01,,train
Sviatoslav Richter,0,"Piano Sonata No.9 in E, Op.14 No.1: 2. Allegretto",408.893,Ludwig van Beethoven,1185,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/Sonate_No._9_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/06351.mid",https://www.youtube.com/watch?v=nx74iyx7pRI,,06351,Richter plays Haydn/Weber/Beethoven,1994-01-01,,train
Maurizio Pollini,5,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: I. Allegro",361.493,Ludwig van Beethoven,1186,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/I._Allegro/06354.mid",https://www.youtube.com/watch?v=RoYGrrAVPm0,,06354,Deep Dive - Pollini,2022-02-18,,train
Daniel Barenboim,9,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: II. Allegretto",275.76,Ludwig van Beethoven,1185,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/Sonate_No._9_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/06359.mid",https://www.youtube.com/watch?v=X9pR8T7sSEM,,06359,Beethoven: Piano Sonatas Nos. 7-12,2020-10-30,,train
Daniel Barenboim,9,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: 2. Allegretto",273.72,Ludwig van Beethoven,1185,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/Sonate_No._9_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/06360.mid",https://www.youtube.com/watch?v=IDOb_CyLh1k,,06360,Beethoven For All - The Piano Sonatas,2006-01-01,,validation
Daniel Barenboim,9,"Piano Sonata No. 9 In E Major, Op. 14, No. 1: 2. Allegretto",256.866,Ludwig van Beethoven,1185,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/Sonate_No._9_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/06361.mid",https://www.youtube.com/watch?v=6UPk1LWAUeI,,06361,Beethoven: The Piano Sonatas,1984-01-01,,train
Claudio Arrau,11,"Piano Sonata No.9 in E, Op.14 No.1: 2. Allegretto",212.0,Ludwig van Beethoven,1185,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/Sonate_No._9_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/06362.mid",https://www.youtube.com/watch?v=QAsryAFE6pk,,06362,Beethoven: Complete Piano Sonatas,2012-01-01,,train
Claudio Arrau,11,"Piano Sonata No.9 in E, Op.14 No.1: 2. Allegretto",245.0,Ludwig van Beethoven,1185,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/Sonate_No._9_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/06363.mid",https://www.youtube.com/watch?v=ABHVjOXAc44,,06363,"Beethoven: Piano Sonatas Nos. 9, 10, 27 & 28",1992-10-01,,train
Murray Perahia,13,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: I. Allegro",395.373,Ludwig van Beethoven,1186,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/I._Allegro/06364.mid",https://www.youtube.com/watch?v=NrdZF4cxRa4,,06364,"Beethoven: Piano Sonatas, Opp. 14, 26 & 28",2008-11-07,,train
Glenn Gould,15,"Sonata No. 9 in E Major, Op. 14, No. 1: II. Allegretto - Remastered",212.253,Ludwig van Beethoven,1185,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/Sonate_No._9_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/06365.mid",https://www.youtube.com/watch?v=aXnIhnYLAlU,,06365,Beethoven: Piano Sonatas Nos. 8-10 (Gould Remastered),1967,,train
Glenn Gould,15,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: I. Allegro",233.826,Ludwig van Beethoven,1186,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/I._Allegro/06366.mid",https://www.youtube.com/watch?v=lk-schZ3ga0,,06366,Glenn Gould plays Beethoven: Piano Sonatas Nos. 1-3; 5-10; 12-14; 15-18; 23; 30-32,1965,,train
Glenn Gould,15,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: II. Allegretto",209.493,Ludwig van Beethoven,1185,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/Sonate_No._9_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/06367.mid",https://www.youtube.com/watch?v=hWWUsnpt3RM,,06367,Glenn Gould plays Beethoven: Piano Sonatas Nos. 1-3; 5-10; 12-14; 15-18; 23; 30-32,1965,,validation
Alfred Brendel,19,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: II. Allegretto",213.0,Ludwig van Beethoven,1185,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/Sonate_No._9_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/06368.mid",https://www.youtube.com/watch?v=VxYjqgQsaUc,,06368,"Alfred Brendel, the Legendary Mozart & Beethoven Recordings, Vol. 2",2013,,test
Alfred Brendel,19,"Piano Sonata No.9 in E, Op.14 No.1: 2. Allegretto",217.026,Ludwig van Beethoven,1185,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/Sonate_No._9_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/06369.mid",https://www.youtube.com/watch?v=G9PIwtdt_0w,,06369,Beethoven: Complete Piano Sonatas & Concertos,2010-01-01,,train
Alfred Brendel,19,"Piano Sonata No.9 in E, Op.14 No.1: 2. Allegretto",216.36,Ludwig van Beethoven,1185,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/Sonate_No._9_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/06370.mid",https://www.youtube.com/watch?v=AKufrsa-6s8,,06370,Brendel spielt Beethoven (Klavierkonzerte / Klaviersonaten),2010-01-01,,train
Alfred Brendel,19,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: 2. Allegretto",206.0,Ludwig van Beethoven,1185,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/Sonate_No._9_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/06371.mid",https://www.youtube.com/watch?v=HL_l6PUW8pc,,06371,Beethoven: Piano Sonatas Nos.8-11,1995-01-01,,train
Friedrich Gulda,24,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: I. Allegro",378.506,Ludwig van Beethoven,1186,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/I._Allegro/06374.mid",https://www.youtube.com/watch?v=gVMa6McufkM,,06374,Beethoven: Complete Piano Sonatas,2021-07-23,,train
Wilhelm Kempff,28,"Piano Sonata No. 9 in E Major, Op. 14, No. 1: 2. Allegretto",213.533,Ludwig van Beethoven,1185,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/Sonate_No._9_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/06376.mid",https://www.youtube.com/watch?v=ns-2487GE2E,,06376,Beethoven: Sonatas Nos. 7 - 12,2019-09-13,,train
Wilhelm Kempff,28,"Sonata No. 9 in E Major, Op. 14 No. 1: I. Allegro",405.6,Ludwig van Beethoven,1186,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/I._Allegro/06377.mid",https://www.youtube.com/watch?v=608djj-9o5Y,,06377,Beethoven: The Piano Sonatas,2013-05-27,,train
Wilhelm Kempff,28,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: II. Allegretto",214.0,Ludwig van Beethoven,1185,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/Sonate_No._9_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/06378.mid",https://www.youtube.com/watch?v=pjG_IGDdzbs,,06378,Beethoven: The Piano Sonatas,1995-01-01,,train
